gene_symbol	GSM4037819_hair_cell_mean	GSM4037820_hair_cell_mean	cochlear_hair_cell_expression	hair_cell_sample_count	hair_cell_developmental_consistency
ANAPC16	0.485521968515753	0.646450632710468	0.5659863006131105	2	0.8972349476290382
DDIT4	0.375936183008272	0.19041015481473	0.283173168911501	2	0.8554162191912715
RP11-442H21.2	-0.00694578234178568	-0.0331832093039008	-0.02006449582284324	2	0.9742786587813249
DNAJB12	-0.0292271886839314	-0.0562064883548456	-0.0427168385193885	2	0.9741259576193058
MICU1	-0.348128458823585	-0.26256150582072	-0.3053449823221525	2	0.9344487823819225
MCU	-0.0613785476959066	0.00236298567359543	-0.029507781011155587	2	0.9380854282549503
OIT3		-0.0838716583055338	-0.0838716583055338	1	1.0
PLA2G12B		-0.0184093828028009	-0.0184093828028009	1	1.0
P4HA1	-0.107734716827908	0.0744550509068607	-0.016639832960523647	2	0.8207922197931004
RP11-344N10.5	-0.0550147194317662	0.175326264489503	0.060155772528868404	2	0.7827291140698883
NUDT13	0.369206780586047	0.38252722156426	0.3758670010751535	2	0.9903185111876337
RP11-152N13.16	0.141279711419587	-0.0274727102363467	0.05690350059162015	2	0.8403331793664497
ECD	0.0375742611643898	0.227539983562962	0.1325571223636759	2	0.8322683080195471
FAM149B1	0.240862936019037	0.0497281145282457	0.14529552527364134	2	0.8331130985209043
DNAJC9	0.185516541167005	-0.141964758422131	0.021775891372437003	2	0.6794979189132491
DNAJC9-AS1	-0.0396499547167456	-0.0560531642537586	-0.047851559485252104	2	0.9843458652243922
MRPS16	0.311455997593401	0.588088124368245	0.449772060980823	2	0.8091892275895478
RP11-152N13.5	-0.0683652218223381	-0.031355796649149	-0.04986050923574355	2	0.9647482452691448
CFAP70	1.10898138524964	2.65977263692453	1.8843770110870848	2	0.4623479365859956
ANXA7	-0.112547071715426	-0.301575108866695	-0.20706109029106048	2	0.843398119058176
MSS51	-0.0860075450253808	-0.0524280185927187	-0.06921778180904975	2	0.9685943060394603
PPP3CB	-0.0623071817536489	0.0782570969722629	0.007974957609306995	2	0.8605478462884643
USP54	0.617234053454811	0.783538877240771	0.7003864653477909	2	0.902195867130744
RP11-464F9.20	0.090839768748661	-0.0372690264001492	0.026785371174255897	2	0.8752331317281021
RP11-464F9.22		-0.0227300072807143	-0.0227300072807143	1	1.0
MYOZ1	1.05964827042719	0.866995864979454	0.963322067703322	2	0.9018742728883503
SYNPO2L	-0.0613716177957204	-0.0456430968257423	-0.05350735731073135	2	0.9850703264093684
RP11-464F9.21		-0.0206885394938624	-0.0206885394938624	1	1.0
AGAP5	0.0143285383883102	0.330402667367908	0.17236560287810912	2	0.7303962789392244
RP11-574K11.29		-0.0335379514806286	-0.0335379514806286	1	1.0
SEC24C	0.458252507177911	0.472212142691258	0.4652323249345845	2	0.9904727494228807
FUT11	0.420985184849761	0.293077058307763	0.357031121578762	2	0.905744146535718
CHCHD1	0.702152017726705	0.750870860975601	0.7265114393511529	2	0.9717819169114772
ZSWIM8	-0.0949690332516096	0.205156132091133	0.0550935494197617	2	0.7155463934853991
NDST2	0.0654477598981676	0.149406933232391	0.1074273465652793	2	0.9241853891412151
CAMK2G	1.00094040539628	0.77170472346081	0.8863225644285451	2	0.8784748238406849
PLAU	-0.168828696657078	-0.189539264301204	-0.179183980479141	2	0.9824365256084037
C10orf55		-0.0328324852371117	-0.0328324852371117	1	1.0
VCL	-0.30404650321633	-0.280356111934259	-0.2922013075752945	2	0.9816666403731443
AP3M1	-0.261084956684418	-0.285188977783409	-0.2731369672339135	2	0.9810672207945067
ADK	-0.265646988247255	-0.19301877695758	-0.22933288260241752	2	0.9409206307603797
KAT6B	-0.0939247641272222	-0.198225242597872	-0.14607500336254708	2	0.9089933222828911
SAMD8	-0.0434063500957897	-0.0672088308649853	-0.0553075904803875	2	0.9774449828809054
VDAC2	0.534905016353493	0.576953135578177	0.555929075965835	2	0.9729755553294852
COMTD1	0.505017810698298	0.765995010588899	0.6355064106435985	2	0.8404303412128467
ZNF503-AS1	-0.0363927848808389	0.145755618536849	0.05468141682800506	2	0.8272953324943315
RP11-399K21.11	-0.0481874782791688	-0.0674246622266561	-0.057806070252912456	2	0.9818140730248524
ZNF503	1.88089170146149	3.03501964379458	2.457955672628035	2	0.6662398099927185
ZNF503-AS2	1.22436797125145	1.16887884827585	1.19662340976365	2	0.9747389002917117
RP11-399K21.13	0.191177843954776	0.406178818999655	0.2986783314772155	2	0.8344463214379495
C10orf11	0.451150584771324	0.528722091494431	0.4899363381328775	2	0.947936361616419
KCNMA1	2.19295635717138	4.120189998409	3.15657317779019	2	0.5363407406044469
RP13-39P12.3	-0.0582140731152672	-0.0494306821444685	-0.05382237762986785	2	0.991665207384803
DLG5	-0.019511267632857	-0.278023348072814	-0.14876730785283548	2	0.774965670877993
POLR3A	0.231931365434416	0.255187992297955	0.24355967886618551	2	0.9812983427665143
RPS24	-0.735981062103122	-0.855998410096673	-0.7959897360998975	2	0.9331748140976707
LINC00856	-0.0986529772846108	-0.046427450334097	-0.0725402138093539	2	0.9513066957508066
RP11-90J7.2	-0.195054586316496	-0.0600240848004324	-0.1275393355584642	2	0.880243201050557
ZMIZ1-AS1	0.126053594277222	0.588490747403049	0.35727217084013546	2	0.6592892987413248
ZMIZ1	-0.228303924649567	-0.161711126696339	-0.19500752567295299	2	0.9442741601851192
PPIF	-0.282812376817719	-0.282911617413236	-0.2828619971154775	2	0.9999226412538994
ZCCHC24	-0.31832381720478	-0.442096191047168	-0.380210004125974	2	0.9103235207161336
RP11-342M3.5		-0.0112583010416337	-0.0112583010416337	1	1.0
EIF5AL1	0.225728384430724	0.0585150602568912	0.1421217223438076	2	0.853594130202965
RP11-506M13.3	-0.0357152850959463	0.160990570020813	0.06263764246243335	2	0.8148890578909515
NUTM2B-AS1	0.277560557552971	0.245354580011896	0.2614575687824335	2	0.9744692343697613
RP11-182L21.6	0.523567970809482	0.217656958226255	0.3706124645178685	2	0.7768070694652296
SFTPD	-0.162213036978039	-0.117414687450069	-0.139813862214054	2	0.9606967847882193
SFTPD-AS1	0.374262536715794	0.37132562209244	0.372794079404117	2	0.9978606298880391
TMEM254-AS1	-0.144718686135573	-0.153812613653655	-0.149265649894614	2	0.9920871840910621
TMEM254	0.510758835175137	0.354078767335478	0.4324188012553075	2	0.8906185343962593
PLAC9	-0.0620177377194206	-0.0241029704590804	-0.043060354089250505	2	0.9636504569350203
ANXA11	-0.463248253364098	-0.381281656351433	-0.4222649548577655	2	0.9423689680796065
DYDC1	0.661828607073724	0.61373196666517	0.6377802868694471	2	0.9706330325293578
DYDC2	2.29399792213443	2.46942998185822	2.381713951996325	2	0.948123329703795
FAM213A	2.96431352107313	2.99280181700772	2.978557669040425	2	0.9928395417876497
TSPAN14	0.370225327708276	0.155493538265809	0.2628594329870425	2	0.8299638234996893
RP11-137H2.4	1.10547888094324	-0.0213411038934013	0.5420688885249194	2	0.26928038479881944
SH2D4B	4.17531341788441	3.79947989491191	3.98739665639816	2	0.9246433462455095
NRG3	-0.030210335742104	0.449503942052844	0.20964680315537	2	0.6034261599802431
RP11-338I21.1	-0.0580765396441843	-0.0343581668805428	-0.04621735326236355	2	0.9773294022607427
GHITM	0.944061757307358	0.485417040200936	0.714739398754147	2	0.7325280346158415
RGR	-0.162526688891399	-0.0677107868729359	-0.11511873788216745	2	0.9149723712843914
LINC00858		-0.0213159148538681	-0.0213159148538681	1	1.0
CCSER2	-0.226796099156663	-0.149132220171757	-0.18796415966420998	2	0.9346243921981128
GRID1	0.969399100649766	0.163668281543302	0.566533691096534	2	0.4856600763291131
WAPL	0.369676320732939	0.0597542943690478	0.21471530755099338	2	0.7448603599235694
RP11-77P6.2	-0.134405028475102	0.159546022887398	0.012570497206148001	2	0.7096981867696518
LDB3	4.71889317081189	3.70277082455776	4.210831997684825	2	0.8049980604430168
RP11-359E3.4	-0.118176835937797	0.250393149144271	0.06610815660323702	2	0.6542846213123619
BMPR1A	-0.293883699295872	-0.211385655379162	-0.252634677337517	2	0.9341403799453644
MMRN2	-0.119148287151901	-0.294721259869136	-0.2069347735105185	2	0.8545298581409173
SNCG	2.5260923995393	3.43506120921024	2.98057680437477	2	0.771648970904931
ADIRF	0.0452994886616777	0.00200826951359587	0.023653879087636782	2	0.9577091241165749
GLUD1	0.192053245831876	-0.369367306161308	-0.08865703016471599	2	0.48429988836039584
FAM35A	0.263979559971614	0.115409387873998	0.189694473922806	2	0.8751190533753324
NUTM2A-AS1	-0.00888293894591773	0.0348109871968673	0.012964024125474786	2	0.9568652734923064
LINC00863	0.166524988381825	0.0860926465792323	0.12630881748052863	2	0.9285876656967722
NUTM2D		-0.0295478508300298	-0.0295478508300298	1	1.0
MINPP1	0.518421141607548	0.238782426308447	0.37860178395799754	2	0.7971577299891113
RP11-57C13.6		-0.0286738766713518	-0.0286738766713518	1	1.0
PAPSS2	-0.0506781786974971	-0.285485851394639	-0.16808201504606804	2	0.7989801489342498
ATAD1	-0.11638750596735	0.0457776545866984	-0.0353049256903258	2	0.8433648323986104
KLLN	-0.0598315048105879	0.152022708344241	0.04609560176682655	2	0.7974810210491154
PTEN	0.0204369308775463	-0.28910081866702	-0.13433194389473685	2	0.7271188991806348
RNLS	-0.253650126343887	-0.134642469336029	-0.19414629783995802	2	0.9003408064630556
LIPF		-0.00874705980657797	-0.00874705980657797	1	1.0
ANKRD22	4.41929234134276	1.4568662056781	2.93807927351043	2	0.2477484758644959
STAMBPL1	0.460971779925971	0.249613786415531	0.35529278317075097	2	0.844049938039247
ACTA2-AS1		-0.0278712872518102	-0.0278712872518102	1	1.0
ACTA2	0.00977692580975483	-0.0573105041808597	-0.023766789185552434	2	0.9344700075258494
FAS	-0.0717280115321753	-0.073782471440323	-0.07275524148624915	2	0.9980848754415766
CH25H	-0.0633990977020906	-0.023290372060236	-0.0433447348811633	2	0.9615575520717772
LIPA	0.634276996283085	0.173709343893629	0.403993170088357	2	0.6719587657534892
RP11-149I23.3	-0.243718836399853	-0.125328625642034	-0.1845237310209435	2	0.9000524787664843
IFIT2	-0.385461822887318	-0.429159299513091	-0.4073105612002045	2	0.9689496562944101
IFIT3	-0.438662763018909	-0.50971992654204	-0.47419134478047453	2	0.9517992262166535
IFIT1	-0.531002808742543	-0.561533432907349	-0.546268120824946	2	0.9802552844790478
IFIT5	-0.010747841180709	-0.33276406201056	-0.1717559515956345	2	0.7251849069839614
SLC16A12	0.445898297871809	-0.0331358114343873	0.20638124321871085	2	0.6029164810055407
PANK1	0.256590669562149	0.517736937306594	0.3871638034343715	2	0.8117408577863024
RP11-80H5.2	0.208361348641673	-0.0204266563864096	0.09396734612763169	2	0.7908639541774858
RP11-80H5.9		-0.0215114810373291	-0.0215114810373291	1	1.0
RP11-80H5.7		-0.0249251705123046	-0.0249251705123046	1	1.0
KIF20B	-0.217346222275564	-0.326951535279573	-0.2721488787775685	2	0.9138423852487055
LINC00865	-0.114757998151218	-0.0242493156734559	-0.06950365691233695	2	0.9153731902712131
RPP30	-0.124252255805849	-0.119193813636033	-0.12172303472094101	2	0.9954904713434235
ANKRD1	-0.0602152424390932	-0.0198875663473542	-0.0400514043932237	2	0.9612253049018605
RP11-236B18.5	-0.0799734533392245	-0.0535080631894164	-0.06674075826432045	2	0.9751904200296335
PCGF5	-0.0130096792635457	0.255894214484258	0.12144226761035613	2	0.7602160168968823
HECTD2	0.0640917640892221	-0.145237110950002	-0.04057267343038995	2	0.7988330076465079
PPP1R3C	-0.142443816816232	-0.169436442380017	-0.1559401295981245	2	0.9766487685022499
TNKS2-AS1	0.0155474781435609	-0.0978007995944167	-0.0411266607254279	2	0.891129214135195
TNKS2	-0.0286116020014345	0.101786250100459	0.036587324049512246	2	0.8742046626689551
FGFBP3	0.0541294753672066	0.46154416295865	0.2578368191629283	2	0.6760989331966194
RP11-402D21.2	-0.0399229751558136	0.127515660799585	0.04379634282188571	2	0.8395868723751886
BTAF1	0.227621804967555	0.0951963022735491	0.16140905362055205	2	0.88597858585553
CPEB3	0.211099718020052	0.910319752069742	0.5607097350448971	2	0.5519858572359225
MARCH5	0.137875636259495	0.415279123325402	0.2765773797924485	2	0.7826974757213633
IDE	0.427013386967965	0.626564136871586	0.5267887619197755	2	0.8693003545214029
KIF11	-0.113216012775167	-0.174947829292029	-0.14408192103359801	2	0.9460424857853783
HHEX	-0.112544088670951	-0.322510705425695	-0.217527397048323	2	0.8275467005803973
EXOC6	0.333328943620073	0.183391593984704	0.2583602688023885	2	0.8808470409050121
CYP26C1	-0.0995375468990492	-0.0254179873586892	-0.0624777671288692	2	0.930238954796529
CYP26A1	-0.124683909438787	-0.0969559833427482	-0.1108199463907676	2	0.9750383253504483
MYOF	-0.594715102129956	-0.218342168862511	-0.4065286354962335	2	0.7324100457189356
CEP55	-0.130344037456858	-0.0064772444083752	-0.06841064093261659	2	0.8840644333714616
FFAR4	-0.0381738733755273	-0.0218845597680686	-0.03002921657179795	2	0.9841855810054847
RBP4	-0.242493735681466	-0.233713961260776	-0.238103848471121	2	0.9929086930538729
FRA10AC1	0.333933048697656	0.452122586162724	0.39302781743019	2	0.9151563694664044
LGI1	-0.0852034126006077	-0.0989914861507592	-0.09209744937568345	2	0.9873746856949133
SLC35G1	-0.0555501814996617	-0.0500742686896543	-0.052812225094657994	2	0.9947987754326133
PLCE1	0.396705601591125	1.61831305132297	1.0075093264570474	2	0.3914810588263623
RP11-391J2.3	0.202350708327806	0.193358446441882	0.197854577384844	2	0.9924930270704847
PLCE1-AS1	-0.0358253596474683	-0.0424730626684772	-0.03914921115797275	2	0.9936027444859424
NOC3L	0.147782726660991	0.201352261580738	0.17456749412086447	2	0.9543921186412173
TBC1D12	-0.0878136344751377	-0.166534305007142	-0.12717396974113984	2	0.9301610286918861
HELLS	-0.301940684111619	-0.276336417467053	-0.28913855078933604	2	0.9801384679490901
CYP2C8	0.000958403105880663	0.120160272178966	0.06055933764242333	2	0.8876047149440353
ACSM6	-0.0553886163044673	-0.023634858848132	-0.03951173757629965	2	0.9694531997008792
RP11-310E22.4	0.189200734608347	-0.0200570624334827	0.08457183608743214	2	0.8070595325462974
PDLIM1	1.73076059050816	3.01020551985846	2.37048305518331	2	0.6203971631358002
SORBS1	0.379927918434842	0.746766491092459	0.5633472047636505	2	0.7653505430272758
ALDH18A1	-0.278624320471288	-0.0926794833476197	-0.18565190190945385	2	0.8431708017975511
TCTN3	-0.160009065524137	-0.25436736392705	-0.2071882147255935	2	0.921836299218377
ENTPD1	-0.149608559149178	-0.336409857885882	-0.24300920851753	2	0.8497184916598551
ENTPD1-AS1	0.348372742227732	0.264353532268224	0.30636313724797803	2	0.9356846442127069
C10orf131	0.414708558155761	-0.0550615272976498	0.1798235154290556	2	0.6018302065435831
RP11-690P14.4		-0.0271810117552274	-0.0271810117552274	1	1.0
CCNJ	-0.013773597969973	-0.0957949389417335	-0.054784268455853255	2	0.9222387521082057
ZNF518A	0.700785196383239	1.09587869829419	0.8983319473387145	2	0.7918733325513299
BLNK	-0.146330874460903	0.0718594403324104	-0.037235717064246304	2	0.7896424976466572
DNTT		-0.0322683065036038	-0.0322683065036038	1	1.0
TLL2	-0.244808712284984	-0.447338689388093	-0.3460737008365385	2	0.849540202013275
TM9SF3	0.0762518146341395	0.364816472117723	0.22053414337593125	2	0.7635751043510923
PIK3AP1	0.0969283473819112	-0.0385086497815956	0.029209848800157798	2	0.8684068197351611
LCOR	0.787096148128179	0.426430976521052	0.6067635623246155	2	0.7755331399939591
C10orf12	0.363110841605086	-0.0330307279744962	0.1650400568152949	2	0.6599760091833595
RP11-175O19.4	0.180558470941758	0.301683969938255	0.2411212204400065	2	0.9024063910908273
SLIT1	0.364208864403652	-0.0429979329319233	0.16060546573586437	2	0.6491427885208243
ARHGAP19-SLIT1	-0.0143897477901798	0.182159085307291	0.0838846687585556	2	0.8186625950502731
ARHGAP19	-0.163141855001832	-0.178188118695971	-0.17066498684890152	2	0.9871472506112622
FRAT1	-0.134253382554824	0.152154990846044	0.008950804145610003	2	0.7161324692699942
FRAT2	0.0338188579768839	0.100082683555609	0.06695077076624645	2	0.9378942052489107
RP11-452K12.4	-0.0126992454549621	-0.044551491969735	-0.02862536871234855	2	0.9690341620150336
RRP12	0.0282907631020082	0.383266271601466	0.20577851735173708	2	0.7056047164622787
PGAM1	0.936842381458117	0.136931903335198	0.5368871423966575	2	0.4795255578262434
EXOSC1	0.316653517389368	0.290278706981684	0.303466112185526	2	0.9797656339807245
ZDHHC16	0.843407853820129	0.54349637276846	0.6934521132942945	2	0.8228993434787788
MMS19	0.529667859936666	0.142919318256965	0.3362935890968155	2	0.7105811590841354
UBTD1	1.62010072098755	0.859028334203568	1.239564527595559	2	0.6601694760717234
ANKRD2	0.179190507259741	-0.0631288432933487	0.058030831983196154	2	0.7709713713173358
HOGA1	-0.270305425314572	-0.138706437537387	-0.2045059314259795	2	0.8907444252919628
MORN4	0.339844923877683	0.413108678788667	0.376476801333175	2	0.946774435399111
PI4K2A	0.00245796700560506	0.285798679188583	0.14412832309709403	2	0.7523523310602173
AVPI1	-0.386194497489772	-0.26920380371621	-0.32769915060299104	2	0.9118846361237565
MARVELD1	-0.169822463704151	-0.317170092162908	-0.2434962779335295	2	0.8815053723332227
ZFYVE27	0.534905741005399	0.202303791623196	0.3686047663142975	2	0.7569773556481816
SFRP5	-0.0650150820505138	-0.0511684213065108	-0.0580917516785123	2	0.9869135538368603
GOLGA7B	-0.090041216209518	0.191220880019987	0.0505898319052345	2	0.7322817262380705
CRTAC1	-0.112689168558832	0.454057112558496	0.170683971999832	2	0.5158844789262995
R3HCC1L	-0.0647530028247019	-0.216878854995006	-0.14081592890985395	2	0.8666517110120708
LOXL4	-0.0435237505438366	-0.0687957471056272	-0.0561597488247319	2	0.9760718048667234
PYROXD2	-0.263660051628097	0.153379872104517	-0.05514008976179001	2	0.6047539774298922
HPS1	-0.303221195893762	0.0603180434483812	-0.1214515762226904	2	0.6758315320518538
HPSE2		-0.0175449355226506	-0.0175449355226506	1	1.0
CNNM1	-0.0334574370296515	-0.0190521887426394	-0.02625481288614545	2	0.9859632830890215
GOT1	-0.00252288916926251	0.0186179629578753	0.008047536894306396	2	0.9790279214487536
RP11-441O15.3	0.148678859525784	-0.0347422563869501	0.05696830156941694	2	0.8264648848594748
SLC25A28	-0.0465164951933793	0.193570946880993	0.07352722584380685	2	0.7763564478901219
RP11-85A1.3	0.534255379007086	0.168388578487885	0.3513219787474855	2	0.7292526827260548
RP11-483F11.7	0.120594435070833	0.160154683897867	0.14037455948435001	2	0.9653094253129233
ENTPD7	0.250616047765618	0.190010154779939	0.2203131012727785	2	0.9503357843798714
CUTC	0.398816888945453	0.115652754095333	0.257234821520393	2	0.7747722780159038
COX15	0.0131245703987153	-0.026328037660548	-0.00660173363091635	2	0.9608061393685925
ABCC2	0.181186246157048	-0.00954523952044192	0.08582050331830304	2	0.8243434480242284
DNMBP	0.132978213885848	0.138019158848607	0.1354986863672275	2	0.9955605893487325
DNMBP-AS1	-0.0609410525148456	-0.0183233020178273	-0.03963217726633645	2	0.9590068954877102
ERLIN1	-0.207856124823556	-0.296725744123996	-0.252290934473776	2	0.9290343666523596
CHUK	0.246098369627744	0.292029890580582	0.26906413010416297	2	0.9638067770861446
CWF19L1	-0.0404857078711896	-0.132699767929924	-0.0865927379005568	2	0.9151346619185912
BLOC1S2	0.334315115398134	0.399943870069394	0.36712949273376405	2	0.9519952169709789
SCD	0.115861465116834	0.0158717723600347	0.06586661873843434	2	0.9061893008009316
OLMALINC	-0.103374405810852	-0.0793394590944785	-0.09135693245266524	2	0.9779770064204765
RP11-285F16.1	-0.0953132606897074	-0.0272793428667145	-0.06129630177821095	2	0.9358954537870324
SEC31B	-0.0648266536878518	-0.00548396339915648	-0.03515530854350414	2	0.9426726696961132
NDUFB8	0.779084706167316	0.577031322140319	0.6780580141538175	2	0.8795909424330094
HIF1AN	-0.103327330006105	-0.0270269901933941	-0.06517716009974955	2	0.9283684041764793
PAX2	2.26595332427694	4.14659704716599	3.206275185721465	2	0.5528956999121112
RP11-179B2.2	-0.177374740946752	-0.00438673179239558	-0.09088073636957379	2	0.8414235366094587
SLF2	-0.24005572101697	-0.303533057380677	-0.2717943891988235	2	0.9500883657745219
RP11-108L7.14		-0.0210018568885459	-0.0210018568885459	1	1.0
MRPL43	0.348225606188099	0.0320411640088639	0.19013338509848146	2	0.7343285667487839
SEMA4G	0.0418960415343443	0.0514362873894489	0.0466661644618966	2	0.9908851110516128
C10orf2	0.320450236923961	0.0197435591448334	0.1700968980343972	2	0.7430070293457971
LZTS2	-0.414182670953722	-0.240330235274677	-0.3272564531141995	2	0.8690136821176289
PDZD7	4.41874604284783	5.15483838085218	4.786792211850004	2	0.8727978626056412
SFXN3	2.0084700849476	1.7963183271418	1.9023942060447	2	0.9269045681789331
RP11-108L7.15	-0.0315697416000051	-0.106612371490881	-0.06909105654544305	2	0.9298070735589526
KAZALD1	-0.681110036463838	-0.60723743124263	-0.6441737338532341	2	0.9550700733747385
BTRC	0.0427031839433706	0.185077168085897	0.1138901760146338	2	0.8721831045750637
DPCD	1.05067814842341	0.721924634386589	0.8863013914049995	2	0.8257152777733197
POLL	-0.0722850177907563	0.0195503364798062	-0.026367340655475052	2	0.9105238927303424
FBXW4	0.308168737141479	0.326945782818406	0.31755725997994255	2	0.9857485923023848
FGF8	1.65485143289097	1.4466154615524	1.5507334472216852	2	0.9183623159192172
NPM3	0.149573811965027	-0.498744226186642	-0.1745852071108075	2	0.4480451190540933
MGEA5	0.420837743581955	0.325461330844667	0.373149537213311	2	0.930541860043265
KCNIP2-AS1	0.150236945342465	-0.0306013766057809	0.05981778436834206	2	0.8293684776614438
KCNIP2	-0.156667790887788	-0.059760693264198	-0.108214242075993	2	0.9125556287365013
C10orf76	0.0391692752667788	0.0571244619109054	0.048146868588842096	2	0.9828695890030179
HPS6	0.133458550253401	-0.176347734967292	-0.0214445923569455	2	0.6966979045766677
LDB1	-0.117034541127575	0.00412800671270226	-0.05645326720743637	2	0.8853119663678537
PPRC1	-0.246011843259142	-0.227541002170564	-0.236776422714853	2	0.9850653353756271
NOLC1	0.624109080852664	-0.0802608389408882	0.2719241209558879	2	0.44621702805337327
ELOVL3	0.00311839937954797	0.150877018573697	0.07699770897662249	2	0.8628050756630196
PITX3	-0.100489586260229	-0.039608020789087	-0.070048803524658	2	0.9431039357545162
GBF1	0.424817491241068	0.258689209372768	0.341753350306918	2	0.8761856776207795
NFKB2	-0.336195565728902	-0.208874450366802	-0.272535008047852	2	0.89994686624974
PSD	0.827565384558815	0.98540713579668	0.9064862601777475	2	0.9172080310596369
FBXL15	1.46435244051457	0.780723858629376	1.122538149571973	2	0.6779192958095697
CUEDC2	0.181190827654229	0.0485311447997363	0.11486098622698265	2	0.8810078704938343
C10orf95	0.204089905078597	1.56361020252344	0.8838500538010184	2	0.2783288167220329
MFSD13A	0.306100557672724	0.266714790342698	0.286407674007711	2	0.9693831371455346
ACTR1A	0.392285844928641	-0.0504445767915965	0.17092063406852226	2	0.6218954480442362
RP11-18I14.11		-0.0155630949846521	-0.0155630949846521	1	1.0
SUFU	-0.0343491591588124	-0.13791513580065	-0.0861321474797312	2	0.9046469834428961
RP11-47A8.5	0.14624084628513	0.0278939663360377	0.08706740631058385	2	0.8911319764882366
TRIM8	0.0831310085087236	-0.258995243797424	-0.0879321176443502	2	0.6855261033685283
ARL3	0.926210282875388	0.40676486760815	0.6664875752417689	2	0.6882992570815427
SFXN2	0.0316482230625773	-0.0972930024678098	-0.03282238970261625	2	0.8751564384971229
WBP1L	-0.432243052909779	-0.359007711309218	-0.3956253821094985	2	0.9475250718857913
CYP17A1	-0.212989093158007	-0.0227937020012542	-0.11789139757963059	2	0.8298623716323887
CYP17A1-AS1	-0.0758554446545672	-0.0620006623244784	-0.0689280534895228	2	0.987038620340387
RP11-753C18.12		-0.0327487291567938	-0.0327487291567938	1	1.0
BORCS7	0.279604289640785	0.300051546819435	0.28982791823011	2	0.9841472983413884
AS3MT		-0.0166586825769594	-0.0166586825769594	1	1.0
RP11-724N1.1		-0.0284662734960884	-0.0284662734960884	1	1.0
CNNM2	0.067432412701839	0.498862031776872	0.2831472222393555	2	0.6637723157580471
NT5C2	0.18686903631401	0.355202968098235	0.2710360022061225	2	0.8675616335870504
RPEL1	-0.0284583885102476	-0.0266312957006332	-0.0275448421054404	2	0.9982218850849656
INA	3.01420011976246	1.94620931187439	2.480204715818425	2	0.6931241420845798
PCGF6	0.0590944920587055	-0.209736253143105	-0.07532088054219976	2	0.74999951171202
TAF5	0.0442167040547181	-0.0625852783320392	-0.009184287138660548	2	0.8941699908055714
USMG5	-0.30829768937215	0.542212072731059	0.11695719167945448	2	0.2385475751094952
PDCD11	0.280475518053571	-0.0205350015037622	0.1299702582749044	2	0.7336119978795921
CALHM2	-0.12279030666507	-0.280850399308341	-0.2018203529867055	2	0.8684827626271533
RP11-225H22.7	-0.0618681739491394	-0.0356394840597656	-0.0487538290044525	2	0.9749906134652477
RP11-225H22.4	0.23133832859203	-0.0748969336430573	0.07822069747448634	2	0.7159809091474674
NEURL1	-0.0494648949178916	0.343245799763723	0.1468904524229157	2	0.6575865690991012
SH3PXD2A	1.72141383865755	1.54664790913949	1.6340308738985199	2	0.9336507664925748
RP11-416N2.4	-0.271785188256726	0.237899016196851	-0.016943086029937493	2	0.49880754247187786
SH3PXD2A-AS1		-0.0635511468283336	-0.0635511468283336	1	1.0
OBFC1	0.298005384880956	0.118679444130629	0.2083424145057925	2	0.8515934402388162
SLK	0.0438106792106292	-0.0122290539526415	0.01579081262899385	2	0.9448314234913852
SFR1	0.0230371862101558	-0.0417304262591949	-0.009346620024519551	2	0.9358321401345978
CFAP43	3.22549196005078	3.67435430730376	3.44992313367727	2	0.8991303144416216
GSTO1	-0.420956824778805	-0.411915947891178	-0.4164363863349915	2	0.9936171670151597
GSTO2	0.467188806913273	0.814031979198302	0.6406103930557875	2	0.7885889460696384
ITPRIP	-0.273181473940475	-0.258991628795258	-0.2660865513678665	2	0.988792357734243
RP11-127L20.3		0.184099698510924	0.184099698510924	1	1.0
CFAP58-AS1		-0.00972520035851452	-0.00972520035851452	1	1.0
CFAP58	-0.0579748015455357	-0.0291582825434054	-0.04356654204447055	2	0.9723865054683765
SORCS3	0.607390864942829	-0.147080154756291	0.230155355093269	2	0.3866863916209047
SORCS1	-0.117405356092217	0.337858636872691	0.11022664039023701	2	0.5899359856786666
XPNPEP1	-0.341215664106762	-0.329750374264518	-0.33548301918564	2	0.9914148741110648
ADD3	-1.12453749445226	-0.998082974205452	-1.061310234328856	2	0.938653329255904
MXI1	-0.583175953212043	-0.329193948823789	-0.456184951017916	2	0.825583965683265
SMNDC1	0.143466094476608	-0.149507543831652	-0.0030207246775219992	2	0.7079086891225972
DUSP5	-0.202812894870827	-0.116670988301469	-0.159741941586148	2	0.9257232117935271
SMC3	0.0724537233216129	-0.477223311338742	-0.20238479400856457	2	0.5428443228828461
RBM20	-0.0668428956319141	-0.0400641050944321	-0.053453500363173104	2	0.9745799975715586
PDCD4-AS1	-0.279237922107422	-0.156934027744743	-0.2180859749260825	2	0.8995933810254233
PDCD4	-0.168759238294135	-0.252689723319752	-0.2107244808069435	2	0.9306774692705663
BBIP1	0.804400456241614	0.604833512214284	0.704616984227949	2	0.8829256390885267
RP11-348N5.9	-0.0350926340209872	-0.0281531175733583	-0.03162287579717275	2	0.9932732041810661
RP11-348N5.7	-0.0258087595379395	-0.0321416224139311	-0.0289751909759353	2	0.993845465924222
SHOC2	-0.0575680131326623	0.229791701804005	0.08611184433567134	2	0.7354234589786348
ADRA2A	-0.170410435823221	-0.232739605394557	-0.201575020608889	2	0.9481271094169791
