gene_id,gene_symbol,evidence_count,composite_null_preserve,composite_zero_impute,composite_median_impute,pctile_null_preserve,pctile_zero_impute,pctile_median_impute,rank_denominator_null_preserve,rank_denominator_zero_impute,rank_denominator_median_impute
ENSG00000155657,TTN,5,0.7170697209964125,0.6095092628469507,0.6095092628469507,99.71076646885753,98.301877396544,98.29191773318063,20053,20081,20081
ENSG00000127481,UBR4,6,0.7168813231424511,0.7168813231424511,0.7168813231424511,99.70577968383782,99.93028235645636,99.93028235645636,20053,20081,20081
ENSG00000176884,GRIN1,5,0.7166736161553328,0.6091725737320329,0.6091725737320329,99.70079289881812,98.28693790149893,98.27697823813554,20053,20081,20081
ENSG00000136848,DAB2IP,5,0.7163887325952613,0.6089304227059721,0.6089304227059721,99.69580611379844,98.26701857477217,98.25705891140879,20053,20081,20081
ENSG00000100997,ABHD12,5,0.7162273737400049,0.6087932676790042,0.6087932676790042,99.69081932877873,98.25705891140879,98.24709924804542,20053,20081,20081
ENSG00000171316,CHD7,6,0.7160677337335757,0.7160677337335757,0.7160677337335757,99.68583254375903,99.92530252477466,99.92530252477466,20053,20081,20081
ENSG00000141646,SMAD4,6,0.715524357121406,0.715524357121406,0.715524357121406,99.68084575873934,99.92032269309298,99.92032269309298,20053,20081,20081
ENSG00000066468,FGFR2,6,0.7153996744195403,0.7153996744195403,0.7153996744195403,99.67585897371964,99.91534286141129,99.91534286141129,20053,20081,20081
ENSG00000264324,ENSG00000264324,1,0.7149910002571355,0.1429982000514271,0.4370821710044791,99.67087218869995,7.703799611573128,66.14212439619541,20053,20081,20081
ENSG00000250878,METTL21EP,1,0.714083365704353,0.14281667314087063,0.4369006440939226,99.66588540368025,7.69383994820975,66.07738658433345,20053,20081,20081
ENSG00000129084,PSMA1,6,0.7136938274401583,0.7136938274401583,0.7136938274401583,99.66089861866054,99.9103630297296,99.9103630297296,20053,20081,20081
ENSG00000116584,ARHGEF2,5,0.7133626804318107,0.6063582783670391,0.6063582783670391,99.65591183364086,98.17240177282008,98.15746227777501,20053,20081,20081
ENSG00000007372,PAX6,6,0.7130300953147943,0.7130300953147943,0.7130300953147943,99.65092504862115,99.9053831980479,99.9053831980479,20053,20081,20081
ENSG00000142676,RPL11,5,0.7130146830147532,0.6060624805625403,0.6060624805625403,99.64593826360145,98.13754295104825,98.12260345600319,20053,20081,20081
ENSG00000187391,MAGI2,5,0.7126489661064753,0.6057516211905041,0.6057516211905041,99.64095147858175,98.10766396095812,98.09272446591305,20053,20081,20081
ENSG00000107736,CDH23,5,0.7126169113913969,0.6057243746826875,0.6057243746826875,99.63596469356206,98.10268412927643,98.08774463423137,20053,20081,20081
ENSG00000100804,PSMB5,6,0.7114523451482343,0.7114523451482343,0.7114523451482343,99.63097790854236,99.90040336636622,99.90040336636622,20053,20081,20081
ENSG00000164924,YWHAZ,5,0.7102443920068384,0.6037077332058127,0.6037077332058127,99.62599112352267,98.01802699068772,98.00308749564265,20053,20081,20081
ENSG00000018625,ATP1A2,5,0.7101553547499787,0.603632051537482,0.603632051537482,99.62100433850296,98.01304715900602,97.99810766396095,20053,20081,20081
ENSG00000014641,MDH1,6,0.7098138031524641,0.7098138031524641,0.7098138031524641,99.61601755348327,99.89542353468453,99.89542353468453,20053,20081,20081
ENSG00000080493,SLC4A4,5,0.7091459081059366,0.6027740218900461,0.6027740218900461,99.61103076846356,97.96822867387083,97.95328917882576,20053,20081,20081
ENSG00000198707,CEP290,6,0.7084666801225709,0.7084666801225709,0.7084666801225709,99.60604398344387,99.89044370300284,99.89044370300284,20053,20081,20081
ENSG00000204435,CSNK2B,5,0.70841170994172,0.6021499534504621,0.6021499534504621,99.60105719842417,97.91345052537224,97.89851103032717,20053,20081,20081
ENSG00000139988,RDH12,5,0.70813365234162,0.601913604490377,0.601913604490377,99.59607041340448,97.89851103032717,97.88357153528212,20053,20081,20081
ENSG00000137285,TUBB2B,6,0.7080902682682715,0.7080902682682715,0.7080902682682715,99.59108362838478,99.88546387132115,99.88546387132115,20053,20081,20081
ENSG00000095637,SORBS1,6,0.7079716723892422,0.7079716723892422,0.7079716723892422,99.58609684336508,99.88048403963946,99.88048403963946,20053,20081,20081
ENSG00000100505,TRIM9,5,0.7074814335705639,0.6013592185349794,0.6013592185349794,99.58111005834537,97.86365220855535,97.8487127135103,20053,20081,20081
ENSG00000070831,CDC42,6,0.706285499363905,0.706285499363905,0.706285499363905,99.57612327332569,99.87550420795776,99.87550420795776,20053,20081,20081
ENSG00000065243,PKN2,6,0.7056292460399796,0.7056292460399796,0.7056292460399796,99.571136488306,99.87052437627608,99.87052437627608,20053,20081,20081
ENSG00000181790,ADGRB1,5,0.7055732831014511,0.5997372906362335,0.5997372906362335,99.56614970328629,97.7540959115582,97.73915641651311,20053,20081,20081
ENSG00000125378,BMP4,5,0.7054393658314614,0.5996234609567422,0.5996234609567422,99.56116291826659,97.73417658483143,97.71923708978638,20053,20081,20081
ENSG00000077782,FGFR1,5,0.7052907048029406,0.5994970990824996,0.5994970990824996,99.5561761332469,97.72919675314974,97.71425725810468,20053,20081,20081
ENSG00000164061,BSN,5,0.7051135185119597,0.5993464907351658,0.5993464907351658,99.5511893482272,97.71425725810468,97.69931776305961,20053,20081,20081
ENSG00000036257,CUL3,5,0.7049886415135322,0.5992403452865025,0.5992403452865025,99.5462025632075,97.70927742642299,97.69433793137792,20053,20081,20081
ENSG00000158560,DYNC1I1,5,0.7047171974086152,0.599009617797323,0.599009617797323,99.54121577818779,97.68935809969624,97.67441860465115,20053,20081,20081
ENSG00000148204,CRB2,5,0.703935066407449,0.5983448064463317,0.5983448064463317,99.53622899316811,97.64951944624272,97.63457995119765,20053,20081,20081
ENSG00000143702,CEP170,6,0.7029615204018164,0.7029615204018164,0.7029615204018164,99.53124220814841,99.8655445445944,99.8655445445944,20053,20081,20081
ENSG00000104888,SLC17A7,5,0.7028082679407452,0.5973870277496335,0.5973870277496335,99.5262554231287,97.58478163438076,97.56984213933569,20053,20081,20081
ENSG00000129244,ATP1B2,5,0.7025815268233977,0.5971942977998881,0.5971942977998881,99.521268638109,97.55988247597232,97.54494298092725,20053,20081,20081
ENSG00000120251,GRIA2,5,0.7022165595867323,0.5968840756487226,0.5968840756487226,99.51628185308931,97.53996314924555,97.5250236542005,20053,20081,20081
ENSG00000067900,ROCK1,5,0.7021339692684818,0.5968138738782096,0.5968138738782096,99.51129506806961,97.53000348588218,97.51506399083712,20053,20081,20081
ENSG00000159399,HK2,6,0.7013732168783862,0.7013732168783862,0.7013732168783862,99.50630828304992,99.8605647129127,99.8605647129127,20053,20081,20081
ENSG00000148498,PARD3,6,0.7010430756034312,0.7010430756034312,0.7010430756034312,99.50132149803022,99.85558488123102,99.85558488123102,20053,20081,20081
ENSG00000204248,COL11A2,5,0.7004685890443975,0.5953983006877379,0.5953983006877379,99.49633471301051,97.40550769383994,97.3855883671132,20053,20081,20081
ENSG00000171603,CLSTN1,5,0.6999707778001446,0.5949751611301229,0.5949751611301229,99.49134792799083,97.36068920870474,97.34076988197799,20053,20081,20081
ENSG00000185920,PTCH1,6,0.6999251058205551,0.6999251058205551,0.6999251058205551,99.48636114297112,99.85060504954933,99.85060504954933,20053,20081,20081
ENSG00000054282,SDCCAG8,6,0.6999005123353996,0.6999005123353996,0.6999005123353996,99.48137435795142,99.84562521786764,99.84562521786764,20053,20081,20081
ENSG00000128245,YWHAH,5,0.699536854004858,0.5946063259041293,0.5946063259041293,99.47638757293173,97.32583038693292,97.30591106020616,20053,20081,20081
ENSG00000143933,CALM2,5,0.6992586913142691,0.5943698876171288,0.5943698876171288,99.47140078791203,97.29595139684278,97.27603207011603,20053,20081,20081
ENSG00000162434,JAK1,5,0.6992263214094977,0.5943423731980731,0.5943423731980731,99.46641400289234,97.2909715651611,97.27105223843434,20053,20081,20081
ENSG00000089159,PXN,6,0.6986412791107355,0.6986412791107355,0.6986412791107355,99.46142721787264,99.84064538618594,99.84064538618594,20053,20081,20081
ENSG00000134982,APC,6,0.6986193190945317,0.6986193190945317,0.6986193190945317,99.45644043285293,99.83566555450426,99.83566555450426,20053,20081,20081
