gene_id,gene_symbol,animal_model_score,composite_score,quality_flag
ENSG00000105696,TMEM59L,0.0754291383553983,0.4434513409775435,sufficient_evidence
ENSG00000105697,HAMP,0.0,0.3975720459116171,sufficient_evidence
ENSG00000105698,USF2,0.0,0.5279079703552947,sufficient_evidence
ENSG00000105699,LSR,0.0,0.5384806307727469,sufficient_evidence
ENSG00000105700,KXD1,0.06345398356623842,0.5105239449182009,sufficient_evidence
ENSG00000105701,FKBP8,0.06345398356623842,0.6040859489367122,sufficient_evidence
ENSG00000105705,SUGP1,0.0,0.4946061143998324,sufficient_evidence
ENSG00000105707,HPN,0.06345398356623842,0.5331387691814164,sufficient_evidence
ENSG00000105708,ZNF14,0.0,0.30351231035902104,sufficient_evidence
ENSG00000105711,SCN1B,0.06345398356623842,0.5968389043218739,sufficient_evidence
ENSG00000105717,PBX4,0.5341873834178262,0.40589271540259075,sufficient_evidence
ENSG00000105722,ERF,0.0,0.49314563098770103,sufficient_evidence
ENSG00000105723,GSK3A,0.0,0.5846376983396674,sufficient_evidence
ENSG00000105726,ATP13A1,0.06345398356623842,0.5137346105668265,sufficient_evidence
ENSG00000105732,ZNF574,0.08611373822105396,0.45689387998530917,sufficient_evidence
ENSG00000105737,GRIK5,0.1760013228292627,0.4792131615312257,sufficient_evidence
ENSG00000105738,SIPA1L3,0.22208894248183444,0.5605592790175288,sufficient_evidence
ENSG00000105750,ZNF85,0.0,0.34704856442069865,sufficient_evidence
ENSG00000105755,ETHE1,0.0,0.3983898324871641,sufficient_evidence
ENSG00000105767,CADM4,0.0754291383553983,0.5295592669655831,sufficient_evidence
ENSG00000105771,SMG9,0.1005721844738644,0.4922865865784868,sufficient_evidence
ENSG00000105778,AVL9,0.0,0.46251470827485475,sufficient_evidence
ENSG00000105784,RUNDC3B,0.1760013228292627,0.3952023951608893,sufficient_evidence
ENSG00000105792,CFAP69,0.0,0.510690888027648,sufficient_evidence
ENSG00000105793,GTPBP10,0.06345398356623842,0.4321427456999924,sufficient_evidence
ENSG00000105808,RASA4,0.0,0.40155973748588797,sufficient_evidence
ENSG00000105810,CDK6,0.06345398356623842,0.5003421930949303,sufficient_evidence
ENSG00000105819,PMPCB,0.0,0.43741739147104575,sufficient_evidence
ENSG00000105821,DNAJC2,0.0,0.4783920728379114,sufficient_evidence
ENSG00000105825,TFPI2,0.11050169038122747,0.3733181905707574,sufficient_evidence
ENSG00000105829,BET1,0.0,0.4304216456962407,sufficient_evidence
ENSG00000105835,NAMPT,0.1760013228292627,0.6000927635550286,sufficient_evidence
ENSG00000105849,POLR1F,0.05280039684877881,0.40440675160937645,sufficient_evidence
ENSG00000105851,PIK3CG,0.0,0.4739214121665652,sufficient_evidence
ENSG00000105852,PON3,0.0,0.4463009071293648,sufficient_evidence
ENSG00000105854,PON2,0.0,0.55659675621024,sufficient_evidence
ENSG00000105855,ITGB8,0.22208894248183444,0.47728291083552854,sufficient_evidence
ENSG00000105856,HBP1,0.0,0.3657283973723835,sufficient_evidence
ENSG00000105865,DUS4L,0.0,0.30631296240788775,sufficient_evidence
ENSG00000105866,SP4,0.0,0.43245763442815066,sufficient_evidence
ENSG00000105875,WDR91,0.0,0.5331513772971928,sufficient_evidence
ENSG00000105877,DNAH11,0.06345398356623842,0.5165365967972652,sufficient_evidence
ENSG00000105879,CBLL1,0.0,0.5305869352344412,sufficient_evidence
ENSG00000105880,DLX5,0.06345398356623842,0.43080189973986716,sufficient_evidence
ENSG00000105887,MTPN,0.0,0.4559031654930037,sufficient_evidence
ENSG00000105889,STEAP1B,0.0,0.34702737370482173,sufficient_evidence
ENSG00000105894,PTN,0.06345398356623842,0.513549792532026,sufficient_evidence
ENSG00000105926,PALS2,0.0,0.530702268029969,sufficient_evidence
ENSG00000105928,GSDME,0.06345398356623842,0.4697818202655546,sufficient_evidence
ENSG00000105929,ATP6V0A4,0.06345398356623842,0.4705250581164191,sufficient_evidence
ENSG00000105939,ZC3HAV1,0.0,0.5062015617162727,sufficient_evidence
ENSG00000105948,IFT56,0.4441778849636689,0.6587802390970223,sufficient_evidence
ENSG00000105953,OGDH,0.0,0.5820513317802488,sufficient_evidence
ENSG00000105954,NPVF,0.0,0.3373993947002899,sufficient_evidence
ENSG00000105963,ADAP1,0.0,0.48325895155688214,sufficient_evidence
ENSG00000105967,TFEC,0.12301962603007709,0.3560499195410968,sufficient_evidence
ENSG00000105968,H2AZ2,0.0754291383553983,0.6250616275411902,sufficient_evidence
ENSG00000105971,CAV2,0.06345398356623842,0.49195132885352216,sufficient_evidence
ENSG00000105974,CAV1,0.4441778849636689,0.5910500135340078,sufficient_evidence
ENSG00000105976,MET,0.0,0.5276015525187392,sufficient_evidence
ENSG00000105982,RNF32,0.0,0.28704421607130615,sufficient_evidence
ENSG00000105983,LMBR1,0.0,0.31260470336939744,sufficient_evidence
ENSG00000105989,WNT2,0.06345398356623842,0.45594533433701884,sufficient_evidence
ENSG00000105991,HOXA1,0.06345398356623842,0.47331599660445717,sufficient_evidence
ENSG00000105993,DNAJB6,0.0,0.5329340450153139,sufficient_evidence
ENSG00000105996,HOXA2,0.06345398356623842,0.395915527835589,sufficient_evidence
ENSG00000105997,HOXA3,0.0,0.45518517203395226,sufficient_evidence
ENSG00000106003,LFNG,0.06345398356623842,0.43794211617037965,sufficient_evidence
ENSG00000106004,HOXA5,0.1005721844738644,0.372954250799416,sufficient_evidence
ENSG00000106006,HOXA6,0.0,0.32865264262092325,sufficient_evidence
ENSG00000106009,BRAT1,0.0,0.393394303116655,sufficient_evidence
ENSG00000106012,IQCE,0.6039795916377003,0.5093140568695822,sufficient_evidence
ENSG00000106013,ANKRD7,0.0,0.22975143438626344,sufficient_evidence
ENSG00000106018,VIPR2,0.0,0.39104147380377646,sufficient_evidence
ENSG00000106025,TSPAN12,0.311741242905473,0.5489861262545066,sufficient_evidence
ENSG00000106028,SSBP1,0.0754291383553983,0.5042295755333807,sufficient_evidence
ENSG00000106031,HOXA13,0.0,0.3369044015570666,sufficient_evidence
ENSG00000106034,CPED1,0.0,0.23700117708584412,sufficient_evidence
ENSG00000106038,EVX1,0.0,0.2728429981875263,sufficient_evidence
ENSG00000106049,HIBADH,0.39809026531109715,0.5810446908013273,sufficient_evidence
ENSG00000106052,TAX1BP1,0.0,0.4898103900651189,sufficient_evidence
ENSG00000106066,CPVL,0.0,0.42702510919497066,sufficient_evidence
ENSG00000106069,CHN2,0.0,0.5369481964546615,sufficient_evidence
ENSG00000106070,GRB10,0.0,0.5846480116803825,sufficient_evidence
ENSG00000106077,ABHD11,0.1760013228292627,0.37083186458400946,sufficient_evidence
ENSG00000106078,COBL,0.4035124875837999,0.6391661377294922,sufficient_evidence
ENSG00000106080,FKBP14,0.0,0.42538691710537885,sufficient_evidence
ENSG00000106086,PLEKHA8,0.04759048767467881,0.5300038185544151,sufficient_evidence
ENSG00000106089,STX1A,0.1760013228292627,0.6639449657326427,sufficient_evidence
ENSG00000106100,NOD1,0.0,0.41459033140434953,sufficient_evidence
ENSG00000106105,GARS1,0.0754291383553983,0.5624980932998641,sufficient_evidence
ENSG00000106113,CRHR2,0.0,0.32301026482852646,sufficient_evidence
ENSG00000106123,EPHB6,0.0,0.4564770722951468,sufficient_evidence
ENSG00000106125,MINDY4,0.0,0.3878480668954486,sufficient_evidence
ENSG00000106128,GHRHR,0.06345398356623842,0.55415160092247,sufficient_evidence
ENSG00000106144,CASP2,0.1760013228292627,0.5124121469197072,sufficient_evidence
ENSG00000106153,CHCHD2,0.06345398356623842,0.4272766708618296,sufficient_evidence
ENSG00000106178,CCL24,0.0,0.4503177358596111,sufficient_evidence
ENSG00000106211,HSPB1,0.0,0.4282805117397501,sufficient_evidence
ENSG00000106236,NPTX2,0.0754291383553983,0.42712474171121306,sufficient_evidence
ENSG00000106244,PDAP1,0.0,0.4521238894711662,sufficient_evidence
ENSG00000106245,BUD31,0.0,0.5401561445194634,sufficient_evidence
ENSG00000106246,PTCD1,0.0,0.39220949296388447,sufficient_evidence
ENSG00000106258,CYP3A5,0.0,0.3491160933416092,sufficient_evidence
ENSG00000106261,ZKSCAN1,0.0,0.4335923487199917,sufficient_evidence
ENSG00000106263,EIF3B,0.11050169038122747,0.5999913021065729,sufficient_evidence
ENSG00000106266,SNX8,0.0,0.37550723506995753,sufficient_evidence
ENSG00000106268,NUDT1,0.0,0.32847326885364386,sufficient_evidence
ENSG00000106278,PTPRZ1,0.22208894248183444,0.5664950556800346,sufficient_evidence
ENSG00000106290,TAF6,0.1760013228292627,0.5099031084181451,sufficient_evidence
ENSG00000106299,WASL,0.0,0.5254472431895383,sufficient_evidence
ENSG00000106302,HYAL4,0.06345398356623842,0.44294836404631116,sufficient_evidence
ENSG00000106304,SPAM1,0.0,0.37164561082042025,sufficient_evidence
ENSG00000106305,AIMP2,0.0,0.44440762026431335,sufficient_evidence
ENSG00000106327,TFR2,0.0,0.45135469189250693,sufficient_evidence
ENSG00000106328,FSCN3,0.0,0.3364168036237826,sufficient_evidence
ENSG00000106330,MOSPD3,0.0,0.29572477473750086,sufficient_evidence
ENSG00000106331,PAX4,0.0,0.46245723850668335,sufficient_evidence
ENSG00000106333,PCOLCE,0.0,0.37447782361173987,sufficient_evidence
ENSG00000106336,FBXO24,0.0,0.4054675900799567,sufficient_evidence
ENSG00000106341,PPP1R17,0.0,0.44042476759919547,sufficient_evidence
ENSG00000106344,RBM28,0.0,0.47607536940540696,sufficient_evidence
ENSG00000106346,USP42,0.06345398356623842,0.5411751112905924,sufficient_evidence
ENSG00000106348,IMPDH1,0.06345398356623842,0.5378205586815806,sufficient_evidence
ENSG00000106351,AGFG2,0.0,0.4057058666157319,sufficient_evidence
ENSG00000106355,LSM5,0.0,0.3817342437672662,sufficient_evidence
ENSG00000106366,SERPINE1,0.0,0.5467650201465877,sufficient_evidence
ENSG00000106367,AP1S1,0.0,0.4711442791162991,sufficient_evidence
ENSG00000106384,MOGAT3,0.0,0.3385243506424352,sufficient_evidence
ENSG00000106392,C1GALT1,0.0,0.4516334890816418,sufficient_evidence
ENSG00000106397,PLOD3,0.2578372775561974,0.634069801449409,sufficient_evidence
ENSG00000106399,RPA3,0.0,0.43081811602210346,sufficient_evidence
ENSG00000106400,ZNHIT1,0.0,0.40187777957460913,sufficient_evidence
ENSG00000106404,CLDN15,0.0,0.549962036741578,sufficient_evidence
ENSG00000106410,NOBOX,0.0,0.3421605993743015,sufficient_evidence
ENSG00000106415,GLCCI1,0.0754291383553983,0.4880536093407391,sufficient_evidence
ENSG00000106436,MYL10,0.0,0.32932516000941126,sufficient_evidence
ENSG00000106443,PHF14,0.0,0.4466174124770553,sufficient_evidence
ENSG00000106459,NRF1,0.4109133718598663,0.6108041914564972,sufficient_evidence
ENSG00000106460,TMEM106B,0.2578372775561974,0.4659996937266497,sufficient_evidence
ENSG00000106462,EZH2,0.21222652548283125,0.5590637875727428,sufficient_evidence
ENSG00000106477,CEP41,0.3161843561118126,0.5733195306524748,sufficient_evidence
ENSG00000106479,ZNF862,0.0,0.378672531477956,sufficient_evidence
ENSG00000106483,SFRP4,0.0,0.5024754624437,sufficient_evidence
ENSG00000106484,MEST,0.0,0.46414735222315406,sufficient_evidence
ENSG00000106511,MEOX2,0.0,0.39127136842674365,sufficient_evidence
ENSG00000106524,ANKMY2,0.0,0.38093783746550125,sufficient_evidence
ENSG00000106526,ACTR3C,0.0,0.34520111122785885,sufficient_evidence
ENSG00000106536,POU6F2,0.0,0.4195750290166525,sufficient_evidence
ENSG00000106537,TSPAN13,0.0,0.38595944241313446,sufficient_evidence
ENSG00000106538,RARRES2,0.0,0.46886615729659686,sufficient_evidence
ENSG00000106541,AGR2,0.0,0.33257433648710294,sufficient_evidence
ENSG00000106546,AHR,0.1005721844738644,0.5126291142403231,sufficient_evidence
ENSG00000106554,CHCHD3,0.06345398356623842,0.5003825559566444,sufficient_evidence
ENSG00000106560,GIMAP2,0.0,0.30019681862683356,sufficient_evidence
ENSG00000106565,TMEM176B,0.0,0.28981472546572773,sufficient_evidence
ENSG00000106571,GLI3,0.1005721844738644,0.5610001065720622,sufficient_evidence
ENSG00000106588,PSMA2,0.0,0.6771765655375181,sufficient_evidence
ENSG00000106591,MRPL32,0.0,0.4467192301871278,sufficient_evidence
ENSG00000106603,COA1,0.0,0.3202652705371567,sufficient_evidence
ENSG00000106605,BLVRA,0.0,0.4476916195524903,sufficient_evidence
ENSG00000106608,URGCP,0.0,0.5057430444569619,sufficient_evidence
ENSG00000106609,TMEM248,0.0,0.382348032449328,sufficient_evidence
ENSG00000106615,RHEB,0.0,0.49600426961512234,sufficient_evidence
ENSG00000106617,PRKAG2,0.0,0.4684906117235819,sufficient_evidence
ENSG00000106624,AEBP1,0.0,0.3936897134799846,sufficient_evidence
ENSG00000106628,POLD2,0.0,0.48303388928332597,sufficient_evidence
ENSG00000106631,MYL7,0.11050169038122747,0.4842439694221701,sufficient_evidence
ENSG00000106633,GCK,0.0,0.49812172425016177,sufficient_evidence
ENSG00000106635,BCL7B,0.38415075488568917,0.5341730926636449,sufficient_evidence
ENSG00000106636,YKT6,0.0,0.5121994275999757,sufficient_evidence
ENSG00000106638,TBL2,0.0,0.42734506435890385,sufficient_evidence
ENSG00000106648,GALNTL5,0.19153626332746093,0.3925186711087709,sufficient_evidence
ENSG00000106665,CLIP2,0.0,0.5822844068478902,sufficient_evidence
ENSG00000106682,EIF4H,0.38415075488568917,0.5839532273517984,sufficient_evidence
ENSG00000106683,LIMK1,0.0,0.5787649480165512,sufficient_evidence
ENSG00000106686,SPATA6L,0.0,0.2530778260348598,sufficient_evidence
ENSG00000106688,SLC1A1,0.06345398356623842,0.6198169548901976,sufficient_evidence
ENSG00000106689,LHX2,0.4630471168994425,0.475240110856902,sufficient_evidence
ENSG00000106692,FKTN,0.0,0.45246909047663075,sufficient_evidence
ENSG00000106701,FSD1L,0.0,0.3963682780057737,sufficient_evidence
ENSG00000106714,CNTNAP3,0.0,0.37632307741605736,sufficient_evidence
ENSG00000106723,SPIN1,0.06345398356623842,0.5184182885256025,sufficient_evidence
ENSG00000106733,NMRK1,0.0,0.4834536989631355,sufficient_evidence
ENSG00000106771,TMEM245,0.0,0.4414751681892378,sufficient_evidence
ENSG00000106772,PRUNE2,0.0,0.4226367146053602,sufficient_evidence
ENSG00000106780,MEGF9,0.0,0.4300377745674404,sufficient_evidence
ENSG00000106785,TRIM14,0.0,0.4251152626954642,sufficient_evidence
ENSG00000106789,CORO2A,0.0,0.4447919726186153,sufficient_evidence
ENSG00000106799,TGFBR1,0.0,0.5171833005522074,sufficient_evidence
ENSG00000106803,SEC61B,0.0,0.4551395610657972,sufficient_evidence
ENSG00000106804,C5,0.0,0.5449876981708903,sufficient_evidence
ENSG00000106809,OGN,0.06345398356623842,0.3578581100307792,sufficient_evidence
ENSG00000106823,ECM2,0.0,0.4360909908916928,sufficient_evidence
ENSG00000106829,TLE4,0.16498035727221988,0.48134886979635044,sufficient_evidence
ENSG00000106852,LHX6,0.0,0.3597620601173091,sufficient_evidence
ENSG00000106853,PTGR1,0.0,0.4696430004090915,sufficient_evidence
ENSG00000106868,SUSD1,0.0,0.2900850349851954,sufficient_evidence
ENSG00000106927,AMBP,0.0754291383553983,0.42208574058954496,sufficient_evidence
ENSG00000106948,AKNA,0.0,0.5999224209338229,sufficient_evidence
ENSG00000106952,TNFSF8,0.0,0.4420118024117495,sufficient_evidence
ENSG00000106976,DNM1,0.06345398356623842,0.7575455196463184,sufficient_evidence
ENSG00000106991,ENG,0.1533725813226432,0.5174046917665329,sufficient_evidence
ENSG00000106992,AK1,0.0,0.5043658424574335,sufficient_evidence
ENSG00000106993,CDC37L1,0.1005721844738644,0.36743933315825983,sufficient_evidence
ENSG00000107014,RLN2,0.0,0.2996729173169256,sufficient_evidence
ENSG00000107018,RLN1,0.0,0.32560209363569403,sufficient_evidence
ENSG00000107020,PLGRKT,0.0,0.20830309299318592,sufficient_evidence
ENSG00000107021,TBC1D13,0.0,0.4813692558691662,sufficient_evidence
ENSG00000107036,RIC1,0.033313341372275165,0.4989445939562622,sufficient_evidence
ENSG00000107077,KDM4C,0.0,0.44613164750662615,sufficient_evidence
ENSG00000107099,DOCK8,0.0,0.4378267430362953,sufficient_evidence
ENSG00000107104,KANK1,0.0,0.47681138671821244,sufficient_evidence
ENSG00000107105,ELAVL2,0.06345398356623842,0.5401912517125277,sufficient_evidence
ENSG00000107130,NCS1,0.1760013228292627,0.5677478829476169,sufficient_evidence
ENSG00000107140,TESK1,0.0,0.6532610365385306,sufficient_evidence
ENSG00000107147,KCNT1,0.06345398356623842,0.5417301444305925,sufficient_evidence
ENSG00000107159,CA9,0.0,0.4873541252489021,sufficient_evidence
ENSG00000107164,FUBP3,0.0,0.497701841895794,sufficient_evidence
ENSG00000107165,TYRP1,0.1005721844738644,0.38736835486988613,sufficient_evidence
ENSG00000107175,CREB3,0.0,0.3806931840792834,sufficient_evidence
ENSG00000107185,RGP1,0.0,0.3875892411231504,sufficient_evidence
ENSG00000107186,MPDZ,0.5175173449044264,0.6664071481338361,sufficient_evidence
ENSG00000107187,LHX3,0.0,0.49046738765300046,sufficient_evidence
ENSG00000107201,RIGI,0.0,0.42441299303703633,sufficient_evidence
ENSG00000107223,EDF1,0.0,0.5194096204482307,sufficient_evidence
ENSG00000107242,PIP5K1B,0.0,0.5310126025442787,sufficient_evidence
ENSG00000107249,GLIS3,0.0,0.38856756343636256,sufficient_evidence
ENSG00000107262,BAG1,0.0,0.41049417383035053,sufficient_evidence
ENSG00000107263,RAPGEF1,0.1760013228292627,0.6078014869121868,sufficient_evidence
ENSG00000107281,NPDC1,0.0,0.3950035033171623,sufficient_evidence
ENSG00000107282,APBA1,0.0,0.49641556979212886,sufficient_evidence
ENSG00000107290,SETX,0.0,0.5268149646378053,sufficient_evidence
ENSG00000107295,SH3GL2,0.0,0.5681770341209254,sufficient_evidence
ENSG00000107317,PTGDS,0.0,0.5387158729803758,sufficient_evidence
ENSG00000107331,ABCA2,0.0,0.6159067690009548,sufficient_evidence
ENSG00000107338,SHB,0.0,0.40624533615020164,sufficient_evidence
ENSG00000107341,UBE2R2,0.0,0.5102190677591172,sufficient_evidence
ENSG00000107362,ABHD17B,0.1760013228292627,0.5228742617978855,sufficient_evidence
ENSG00000107371,EXOSC3,0.19036195069871523,0.4634211522943075,sufficient_evidence
ENSG00000107372,ZFAND5,0.0,0.4726744985527191,sufficient_evidence
ENSG00000107404,DVL1,0.0,0.6263982050527478,sufficient_evidence
ENSG00000107438,PDLIM1,0.0,0.4893535909272265,sufficient_evidence
ENSG00000107443,CCNJ,0.0,0.36770527707048,sufficient_evidence
ENSG00000107447,DNTT,0.0,0.32893359088595775,sufficient_evidence
ENSG00000107485,GATA3,0.22208894248183444,0.5708470002765468,sufficient_evidence
ENSG00000107518,ATRNL1,0.0,0.3598043894830824,sufficient_evidence
ENSG00000107521,HPS1,0.22208894248183444,0.5580980698902418,sufficient_evidence
ENSG00000107537,PHYH,0.0,0.5630116963358286,sufficient_evidence
ENSG00000107551,RASSF4,0.0,0.4646096649436527,sufficient_evidence
ENSG00000107554,DNMBP,0.2870457940701799,0.5602597385376208,sufficient_evidence
ENSG00000107560,RAB11FIP2,0.06345398356623842,0.5502865268964608,sufficient_evidence
ENSG00000107562,CXCL12,0.07735118326685922,0.5555788096620331,sufficient_evidence
ENSG00000107566,ERLIN1,0.06345398356623842,0.48257586876741615,sufficient_evidence
ENSG00000107581,EIF3A,0.0,0.5803198467909993,sufficient_evidence
ENSG00000107593,PKD2L1,0.0,0.463016198616267,sufficient_evidence
ENSG00000107611,CUBN,0.06345398356623842,0.5139057361957396,sufficient_evidence
ENSG00000107614,TRDMT1,0.3683389679374249,0.47509037393519116,sufficient_evidence
ENSG00000107625,DDX50,0.0,0.45789714190285197,sufficient_evidence
ENSG00000107643,MAPK8,0.3331334137227517,0.7614010530685243,sufficient_evidence
ENSG00000107651,SEC23IP,0.0,0.4765659832933439,sufficient_evidence
ENSG00000107669,ATE1,0.0,0.4569597379437113,sufficient_evidence
ENSG00000107672,NSMCE4A,0.0,0.4323211588665722,sufficient_evidence
ENSG00000107679,PLEKHA1,0.06345398356623842,0.4717505089583728,sufficient_evidence
ENSG00000107719,PALD1,0.06345398356623842,0.5539532711137595,sufficient_evidence
ENSG00000107731,UNC5B,0.0,0.6202534010509966,sufficient_evidence
ENSG00000107736,CDH23,0.4441778849636689,0.7445905165177865,sufficient_evidence
ENSG00000107738,VSIR,0.0,0.40304976863466346,sufficient_evidence
ENSG00000107742,SPOCK2,0.0,0.5021604390103839,sufficient_evidence
ENSG00000107745,MICU1,0.0,0.5099977576096851,sufficient_evidence
ENSG00000107758,PPP3CB,0.0,0.5691175164593022,sufficient_evidence
ENSG00000107771,CCSER2,0.0,0.45140363218339574,sufficient_evidence
ENSG00000107779,BMPR1A,0.39809026531109715,0.5306386316626938,sufficient_evidence
ENSG00000107789,MINPP1,0.0,0.5483341491546078,sufficient_evidence
ENSG00000107796,ACTA2,0.1533725813226432,0.5480898456485777,sufficient_evidence
ENSG00000107798,LIPA,0.033313341372275165,0.36091842631245014,sufficient_evidence
ENSG00000107807,TLX1,0.0,0.4346138935166169,sufficient_evidence
ENSG00000107815,TWNK,0.0,0.5866558609880583,sufficient_evidence
ENSG00000107816,LZTS2,0.04759048767467881,0.48286683018093013,sufficient_evidence
ENSG00000107819,SFXN3,0.0,0.469028723734794,sufficient_evidence
ENSG00000107821,KAZALD1,0.0,0.2617888168252867,sufficient_evidence
ENSG00000107829,FBXW4,0.0,0.44335213930146483,sufficient_evidence
ENSG00000107831,FGF8,0.5091347365520145,0.5904478225854832,sufficient_evidence
ENSG00000107833,NPM3,0.06345398356623842,0.37066262838059433,sufficient_evidence
ENSG00000107854,TNKS2,0.0,0.522808918747181,sufficient_evidence
ENSG00000107859,PITX3,0.4052636157771149,0.5605878960340587,sufficient_evidence
ENSG00000107862,GBF1,0.1760013228292627,0.5926286934531183,sufficient_evidence
ENSG00000107863,ARHGAP21,0.06345398356623842,0.6662900549540847,sufficient_evidence
ENSG00000107864,CPEB3,0.0,0.4485250051122836,sufficient_evidence
ENSG00000107872,FBXL15,0.0,0.4658316349642994,sufficient_evidence
ENSG00000107874,CUEDC2,0.0,0.42299772229738275,sufficient_evidence
ENSG00000107882,SUFU,0.3331334137227517,0.6330784232375843,sufficient_evidence
ENSG00000107890,ANKRD26,0.0,0.49576178481725236,sufficient_evidence
ENSG00000107897,ACBD5,0.06345398356623842,0.5018013721553167,sufficient_evidence
ENSG00000107902,LHPP,0.0,0.38805211821887126,sufficient_evidence
ENSG00000107929,LARP4B,0.0,0.49739032988160886,sufficient_evidence
ENSG00000107937,GTPBP4,0.04759048767467881,0.5154134213219851,sufficient_evidence
ENSG00000107938,EDRF1,0.0,0.534541894673593,sufficient_evidence
ENSG00000107949,BCCIP,0.1760013228292627,0.43476863294243995,sufficient_evidence
ENSG00000107951,MTPAP,0.0,0.5136630890097726,sufficient_evidence
ENSG00000107954,NEURL1,0.0,0.5378077610579668,sufficient_evidence
ENSG00000107957,SH3PXD2A,0.22468677044182916,0.7181108011166726,sufficient_evidence
ENSG00000107959,PITRM1,0.0,0.4650681420834754,sufficient_evidence
ENSG00000107960,STN1,0.0,0.36573371883818545,sufficient_evidence
ENSG00000107968,MAP3K8,0.0,0.4532629600421591,sufficient_evidence
ENSG00000107984,DKK1,0.3683389679374249,0.5551406901485156,sufficient_evidence
ENSG00000108001,EBF3,0.0,0.44416639691948845,sufficient_evidence
ENSG00000108010,GLRX3,0.04759048767467881,0.4312834237591241,sufficient_evidence
ENSG00000108018,SORCS1,0.0,0.456888317412071,sufficient_evidence
ENSG00000108021,TASOR2,0.0,0.39672532052903625,sufficient_evidence
ENSG00000108039,XPNPEP1,0.06345398356623842,0.4600665047651176,sufficient_evidence
ENSG00000108055,SMC3,0.12301962603007709,0.6086470601688911,sufficient_evidence
ENSG00000108061,SHOC2,0.11050169038122747,0.5532702258790269,sufficient_evidence
ENSG00000108064,TFAM,0.06345398356623842,0.5220067619912199,sufficient_evidence
ENSG00000108091,CCDC6,0.0,0.5159001153516758,sufficient_evidence
ENSG00000108094,CUL2,0.0,0.5746905401970149,sufficient_evidence
ENSG00000108100,CCNY,0.0,0.437425942553812,sufficient_evidence
ENSG00000108106,UBE2S,0.0,0.45781008965244174,sufficient_evidence
ENSG00000108107,RPL28,0.09518097534935761,0.5465610340384994,sufficient_evidence
ENSG00000108175,ZMIZ1,0.0,0.5335913095478404,sufficient_evidence
ENSG00000108176,DNAJC12,0.0,0.43735949062755114,sufficient_evidence
ENSG00000108179,PPIF,0.0,0.3715930681753088,sufficient_evidence
ENSG00000108187,PBLD,0.0,0.3332492930150742,sufficient_evidence
ENSG00000108219,TSPAN14,0.0,0.37825970332701997,sufficient_evidence
ENSG00000108231,LGI1,0.04759048767467881,0.6415465262276817,sufficient_evidence
ENSG00000108239,TBC1D12,0.0,0.4342360417253045,sufficient_evidence
ENSG00000108242,CYP2C18,0.0,0.3683312673206927,sufficient_evidence
ENSG00000108244,KRT23,0.0,0.310933105532342,sufficient_evidence
ENSG00000108255,CRYBA1,0.06345398356623842,0.4079946617990094,sufficient_evidence
ENSG00000108256,NUFIP2,0.0,0.5235526753711714,sufficient_evidence
ENSG00000108262,GIT1,0.0,0.6617606674526942,sufficient_evidence
ENSG00000108298,RPL19,0.04759048767467881,0.5678202096650239,sufficient_evidence
ENSG00000108306,FBXL20,0.0,0.5072329536694196,sufficient_evidence
ENSG00000108309,RUNDC3A,0.3520026456585254,0.48842581254146794,sufficient_evidence
ENSG00000108312,UBTF,0.1760013228292627,0.6108608385487501,sufficient_evidence
ENSG00000108342,CSF3,0.0,0.4843971791414884,sufficient_evidence
ENSG00000108344,PSMD3,0.09518097534935761,0.6027647275804638,sufficient_evidence
ENSG00000108349,CASC3,0.0,0.4939625775704205,sufficient_evidence
ENSG00000108352,RAPGEFL1,0.0,0.4525429119103785,sufficient_evidence
ENSG00000108370,RGS9,0.1760013228292627,0.5146625811942582,sufficient_evidence
ENSG00000108375,RNF43,0.0,0.5984457038397097,sufficient_evidence
ENSG00000108379,WNT3,0.04759048767467881,0.48990171425443896,sufficient_evidence
ENSG00000108381,ASPA,0.1005721844738644,0.41244043922551976,sufficient_evidence
ENSG00000108384,RAD51C,0.0,0.5070921281497678,sufficient_evidence
ENSG00000108387,SEPTIN4,0.0,0.6108843090731041,sufficient_evidence
ENSG00000108389,MTMR4,0.0,0.6739802874346332,sufficient_evidence
ENSG00000108395,TRIM37,0.04759048767467881,0.6670059023552275,sufficient_evidence
ENSG00000108405,P2RX1,0.0,0.3292528399430078,sufficient_evidence
ENSG00000108406,DHX40,0.2870457940701799,0.511147360541156,sufficient_evidence
ENSG00000108417,KRT37,0.0,0.34713161962000383,sufficient_evidence
ENSG00000108423,TUBD1,0.0,0.45506245659800104,sufficient_evidence
ENSG00000108424,KPNB1,0.0,0.6037280139856621,sufficient_evidence
ENSG00000108433,GOSR2,0.0,0.41936741450961257,sufficient_evidence
ENSG00000108439,PNPO,0.11050169038122747,0.4360431270104595,sufficient_evidence
ENSG00000108443,RPS6KB1,0.0,0.526133010577904,sufficient_evidence
ENSG00000108465,CDK5RAP3,0.3331334137227517,0.5063489445483632,sufficient_evidence
ENSG00000108468,CBX1,0.04759048767467881,0.5781604775864768,sufficient_evidence
ENSG00000108469,RECQL5,0.0,0.3936999734723547,sufficient_evidence
ENSG00000108474,PIGL,0.0,0.34320849651588803,sufficient_evidence
ENSG00000108479,GALK1,0.0,0.4446570334689497,sufficient_evidence
ENSG00000108506,INTS2,0.0,0.5768570429282022,sufficient_evidence
ENSG00000108509,CAMTA2,0.0,0.44227248108027223,sufficient_evidence
